season,RoundNumber,Country,Location,OfficialEventName,EventDate,EventName,EventFormat,Session1,Session1Date,Session1DateUtc,Session2,Session2Date,Session2DateUtc,Session3,Session3Date,Session3DateUtc,Session4,Session4Date,Session4DateUtc,Session5,Session5Date,Session5DateUtc,F1ApiSupport
2007,8,France,Magny Cours,,2007-07-01 12:00:00,French Grand Prix,conventional,Practice 1,,2007-06-29 00:00:00,Practice 2,,2007-06-29 00:00:00,Practice 3,,2007-06-30 00:00:00,Qualifying,,2007-06-30 00:00:00,Race,,2007-07-01 12:00:00,False
2007,9,UK,Silverstone,,2007-07-08 12:00:00,British Grand Prix,conventional,Practice 1,,2007-07-06 00:00:00,Practice 2,,2007-07-06 00:00:00,Practice 3,,2007-07-07 00:00:00,Qualifying,,2007-07-07 00:00:00,Race,,2007-07-08 12:00:00,False
2007,10,Germany,Nürburg,,2007-07-22 12:00:00,European Grand Prix,conventional,Practice 1,,2007-07-20 00:00:00,Practice 2,,2007-07-20 00:00:00,Practice 3,,2007-07-21 00:00:00,Qualifying,,2007-07-21 00:00:00,Race,,2007-07-22 12:00:00,False
2007,11,Hungary,Budapest,,2007-08-05 12:00:00,Hungarian Grand Prix,conventional,Practice 1,,2007-08-03 00:00:00,Practice 2,,2007-08-03 00:00:00,Practice 3,,2007-08-04 00:00:00,Qualifying,,2007-08-04 00:00:00,Race,,2007-08-05 12:00:00,False
2007,12,Turkey,Istanbul,,2007-08-26 12:00:00,Turkish Grand Prix,conventional,Practice 1,,2007-08-24 00:00:00,Practice 2,,2007-08-24 00:00:00,Practice 3,,2007-08-25 00:00:00,Qualifying,,2007-08-25 00:00:00,Race,,2007-08-26 12:00:00,False
2007,13,Italy,Monza,,2007-09-09 12:00:00,Italian Grand Prix,conventional,Practice 1,,2007-09-07 00:00:00,Practice 2,,2007-09-07 00:00:00,Practice 3,,2007-09-08 00:00:00,Qualifying,,2007-09-08 00:00:00,Race,,2007-09-09 12:00:00,False
2007,14,Belgium,Spa,,2007-09-16 12:00:00,Belgian Grand Prix,conventional,Practice 1,,2007-09-14 00:00:00,Practice 2,,2007-09-14 00:00:00,Practice 3,,2007-09-15 00:00:00,Qualifying,,2007-09-15 00:00:00,Race,,2007-09-16 12:00:00,False
2007,15,Japan,Oyama,,2007-09-30 04:30:00,Japanese Grand Prix,conventional,Practice 1,,2007-09-28 00:00:00,Practice 2,,2007-09-28 00:00:00,Practice 3,,2007-09-29 00:00:00,Qualifying,,2007-09-29 00:00:00,Race,,2007-09-30 04:30:00,False
2007,16,China,Shanghai,,2007-10-07 06:00:00,Chinese Grand Prix,conventional,Practice 1,,2007-10-05 00:00:00,Practice 2,,2007-10-05 00:00:00,Practice 3,,2007-10-06 00:00:00,Qualifying,,2007-10-06 00:00:00,Race,,2007-10-07 06:00:00,False
2007,17,Brazil,São Paulo,,2007-10-21 16:00:00,Brazilian Grand Prix,conventional,Practice 1,,2007-10-19 00:00:00,Practice 2,,2007-10-19 00:00:00,Practice 3,,2007-10-20 00:00:00,Qualifying,,2007-10-20 00:00:00,Race,,2007-10-21 16:00:00,False
2008,1,Australia,Melbourne,,2008-03-16 04:30:00,Australian Grand Prix,conventional,Practice 1,,2008-03-14 00:00:00,Practice 2,,2008-03-14 00:00:00,Practice 3,,2008-03-15 00:00:00,Qualifying,,2008-03-15 00:00:00,Race,,2008-03-16 04:30:00,False
2008,2,Malaysia,Kuala Lumpur,,2008-03-23 07:00:00,Malaysian Grand Prix,conventional,Practice 1,,2008-03-21 00:00:00,Practice 2,,2008-03-21 00:00:00,Practice 3,,2008-03-22 00:00:00,Qualifying,,2008-03-22 00:00:00,Race,,2008-03-23 07:00:00,False
2008,3,Bahrain,Sakhir,,2008-04-06 11:30:00,Bahrain Grand Prix,conventional,Practice 1,,2008-04-04 00:00:00,Practice 2,,2008-04-04 00:00:00,Practice 3,,2008-04-05 00:00:00,Qualifying,,2008-04-05 00:00:00,Race,,2008-04-06 11:30:00,False
2008,4,Spain,Montmeló,,2008-04-27 12:00:00,Spanish Grand Prix,conventional,Practice 1,,2008-04-25 00:00:00,Practice 2,,2008-04-25 00:00:00,Practice 3,,2008-04-26 00:00:00,Qualifying,,2008-04-26 00:00:00,Race,,2008-04-27 12:00:00,False
2008,5,Turkey,Istanbul,,2008-05-11 12:00:00,Turkish Grand Prix,conventional,Practice 1,,2008-05-09 00:00:00,Practice 2,,2008-05-09 00:00:00,Practice 3,,2008-05-10 00:00:00,Qualifying,,2008-05-10 00:00:00,Race,,2008-05-11 12:00:00,False
2008,6,Monaco,Monte-Carlo,,2008-05-25 12:00:00,Monaco Grand Prix,conventional,Practice 1,,2008-05-23 00:00:00,Practice 2,,2008-05-23 00:00:00,Practice 3,,2008-05-24 00:00:00,Qualifying,,2008-05-24 00:00:00,Race,,2008-05-25 12:00:00,False
2008,7,Canada,Montreal,,2008-06-08 17:00:00,Canadian Grand Prix,conventional,Practice 1,,2008-06-06 00:00:00,Practice 2,,2008-06-06 00:00:00,Practice 3,,2008-06-07 00:00:00,Qualifying,,2008-06-07 00:00:00,Race,,2008-06-08 17:00:00,False
2008,8,France,Magny Cours,,2008-06-22 12:00:00,French Grand Prix,conventional,Practice 1,,2008-06-20 00:00:00,Practice 2,,2008-06-20 00:00:00,Practice 3,,2008-06-21 00:00:00,Qualifying,,2008-06-21 00:00:00,Race,,2008-06-22 12:00:00,False
2008,9,UK,Silverstone,,2008-07-06 12:00:00,British Grand Prix,conventional,Practice 1,,2008-07-04 00:00:00,Practice 2,,2008-07-04 00:00:00,Practice 3,,2008-07-05 00:00:00,Qualifying,,2008-07-05 00:00:00,Race,,2008-07-06 12:00:00,False
2008,10,Germany,Hockenheim,,2008-07-20 12:00:00,German Grand Prix,conventional,Practice 1,,2008-07-18 00:00:00,Practice 2,,2008-07-18 00:00:00,Practice 3,,2008-07-19 00:00:00,Qualifying,,2008-07-19 00:00:00,Race,,2008-07-20 12:00:00,False
2008,11,Hungary,Budapest,,2008-08-03 12:00:00,Hungarian Grand Prix,conventional,Practice 1,,2008-08-01 00:00:00,Practice 2,,2008-08-01 00:00:00,Practice 3,,2008-08-02 00:00:00,Qualifying,,2008-08-02 00:00:00,Race,,2008-08-03 12:00:00,False
2008,12,Spain,Valencia,,2008-08-24 12:00:00,European Grand Prix,conventional,Practice 1,,2008-08-22 00:00:00,Practice 2,,2008-08-22 00:00:00,Practice 3,,2008-08-23 00:00:00,Qualifying,,2008-08-23 00:00:00,Race,,2008-08-24 12:00:00,False
2008,13,Belgium,Spa,,2008-09-07 12:00:00,Belgian Grand Prix,conventional,Practice 1,,2008-09-05 00:00:00,Practice 2,,2008-09-05 00:00:00,Practice 3,,2008-09-06 00:00:00,Qualifying,,2008-09-06 00:00:00,Race,,2008-09-07 12:00:00,False
2008,14,Italy,Monza,,2008-09-14 12:00:00,Italian Grand Prix,conventional,Practice 1,,2008-09-12 00:00:00,Practice 2,,2008-09-12 00:00:00,Practice 3,,2008-09-13 00:00:00,Qualifying,,2008-09-13 00:00:00,Race,,2008-09-14 12:00:00,False
2008,15,Singapore,Marina Bay,,2008-09-28 12:00:00,Singapore Grand Prix,conventional,Practice 1,,2008-09-26 00:00:00,Practice 2,,2008-09-26 00:00:00,Practice 3,,2008-09-27 00:00:00,Qualifying,,2008-09-27 00:00:00,Race,,2008-09-28 12:00:00,False
2008,16,Japan,Oyama,,2008-10-12 04:30:00,Japanese Grand Prix,conventional,Practice 1,,2008-10-10 00:00:00,Practice 2,,2008-10-10 00:00:00,Practice 3,,2008-10-11 00:00:00,Qualifying,,2008-10-11 00:00:00,Race,,2008-10-12 04:30:00,False
2008,17,China,Shanghai,,2008-10-19 07:00:00,Chinese Grand Prix,conventional,Practice 1,,2008-10-17 00:00:00,Practice 2,,2008-10-17 00:00:00,Practice 3,,2008-10-18 00:00:00,Qualifying,,2008-10-18 00:00:00,Race,,2008-10-19 07:00:00,False
2008,18,Brazil,São Paulo,,2008-11-02 17:00:00,Brazilian Grand Prix,conventional,Practice 1,,2008-10-31 00:00:00,Practice 2,,2008-10-31 00:00:00,Practice 3,,2008-11-01 00:00:00,Qualifying,,2008-11-01 00:00:00,Race,,2008-11-02 17:00:00,False
2009,1,Australia,Melbourne,,2009-03-29 06:00:00,Australian Grand Prix,conventional,Practice 1,,2009-03-27 00:00:00,Practice 2,,2009-03-27 00:00:00,Practice 3,,2009-03-28 00:00:00,Qualifying,,2009-03-28 00:00:00,Race,,2009-03-29 06:00:00,False
2009,2,Malaysia,Kuala Lumpur,,2009-04-05 09:00:00,Malaysian Grand Prix,conventional,Practice 1,,2009-04-03 00:00:00,Practice 2,,2009-04-03 00:00:00,Practice 3,,2009-04-04 00:00:00,Qualifying,,2009-04-04 00:00:00,Race,,2009-04-05 09:00:00,False
2009,3,China,Shanghai,,2009-04-19 07:00:00,Chinese Grand Prix,conventional,Practice 1,,2009-04-17 00:00:00,Practice 2,,2009-04-17 00:00:00,Practice 3,,2009-04-18 00:00:00,Qualifying,,2009-04-18 00:00:00,Race,,2009-04-19 07:00:00,False
2009,4,Bahrain,Sakhir,,2009-04-26 12:00:00,Bahrain Grand Prix,conventional,Practice 1,,2009-04-24 00:00:00,Practice 2,,2009-04-24 00:00:00,Practice 3,,2009-04-25 00:00:00,Qualifying,,2009-04-25 00:00:00,Race,,2009-04-26 12:00:00,False
2009,5,Spain,Montmeló,,2009-05-10 12:00:00,Spanish Grand Prix,conventional,Practice 1,,2009-05-08 00:00:00,Practice 2,,2009-05-08 00:00:00,Practice 3,,2009-05-09 00:00:00,Qualifying,,2009-05-09 00:00:00,Race,,2009-05-10 12:00:00,False
2009,6,Monaco,Monte-Carlo,,2009-05-24 12:00:00,Monaco Grand Prix,conventional,Practice 1,,2009-05-22 00:00:00,Practice 2,,2009-05-22 00:00:00,Practice 3,,2009-05-23 00:00:00,Qualifying,,2009-05-23 00:00:00,Race,,2009-05-24 12:00:00,False
2009,7,Turkey,Istanbul,,2009-06-07 12:00:00,Turkish Grand Prix,conventional,Practice 1,,2009-06-05 00:00:00,Practice 2,,2009-06-05 00:00:00,Practice 3,,2009-06-06 00:00:00,Qualifying,,2009-06-06 00:00:00,Race,,2009-06-07 12:00:00,False
2009,8,UK,Silverstone,,2009-06-21 12:00:00,British Grand Prix,conventional,Practice 1,,2009-06-19 00:00:00,Practice 2,,2009-06-19 00:00:00,Practice 3,,2009-06-20 00:00:00,Qualifying,,2009-06-20 00:00:00,Race,,2009-06-21 12:00:00,False
2009,9,Germany,Nürburg,,2009-07-12 12:00:00,German Grand Prix,conventional,Practice 1,,2009-07-10 00:00:00,Practice 2,,2009-07-10 00:00:00,Practice 3,,2009-07-11 00:00:00,Qualifying,,2009-07-11 00:00:00,Race,,2009-07-12 12:00:00,False
2009,10,Hungary,Budapest,,2009-07-26 12:00:00,Hungarian Grand Prix,conventional,Practice 1,,2009-07-24 00:00:00,Practice 2,,2009-07-24 00:00:00,Practice 3,,2009-07-25 00:00:00,Qualifying,,2009-07-25 00:00:00,Race,,2009-07-26 12:00:00,False
2009,11,Spain,Valencia,,2009-08-23 12:00:00,European Grand Prix,conventional,Practice 1,,2009-08-21 00:00:00,Practice 2,,2009-08-21 00:00:00,Practice 3,,2009-08-22 00:00:00,Qualifying,,2009-08-22 00:00:00,Race,,2009-08-23 12:00:00,False
2009,12,Belgium,Spa,,2009-08-30 12:00:00,Belgian Grand Prix,conventional,Practice 1,,2009-08-28 00:00:00,Practice 2,,2009-08-28 00:00:00,Practice 3,,2009-08-29 00:00:00,Qualifying,,2009-08-29 00:00:00,Race,,2009-08-30 12:00:00,False
2009,13,Italy,Monza,,2009-09-13 12:00:00,Italian Grand Prix,conventional,Practice 1,,2009-09-11 00:00:00,Practice 2,,2009-09-11 00:00:00,Practice 3,,2009-09-12 00:00:00,Qualifying,,2009-09-12 00:00:00,Race,,2009-09-13 12:00:00,False
2009,14,Singapore,Marina Bay,,2009-09-27 12:00:00,Singapore Grand Prix,conventional,Practice 1,,2009-09-25 00:00:00,Practice 2,,2009-09-25 00:00:00,Practice 3,,2009-09-26 00:00:00,Qualifying,,2009-09-26 00:00:00,Race,,2009-09-27 12:00:00,False
2009,15,Japan,Suzuka,,2009-10-04 05:00:00,Japanese Grand Prix,conventional,Practice 1,,2009-10-02 00:00:00,Practice 2,,2009-10-02 00:00:00,Practice 3,,2009-10-03 00:00:00,Qualifying,,2009-10-03 00:00:00,Race,,2009-10-04 05:00:00,False
2009,16,Brazil,São Paulo,,2009-10-18 16:00:00,Brazilian Grand Prix,conventional,Practice 1,,2009-10-16 00:00:00,Practice 2,,2009-10-16 00:00:00,Practice 3,,2009-10-17 00:00:00,Qualifying,,2009-10-17 00:00:00,Race,,2009-10-18 16:00:00,False
2009,17,UAE,Abu Dhabi,,2009-11-01 11:00:00,Abu Dhabi Grand Prix,conventional,Practice 1,,2009-10-30 00:00:00,Practice 2,,2009-10-30 00:00:00,Practice 3,,2009-10-31 00:00:00,Qualifying,,2009-10-31 00:00:00,Race,,2009-11-01 11:00:00,False
2010,1,Bahrain,Sakhir,,2010-03-14 12:00:00,Bahrain Grand Prix,conventional,Practice 1,,2010-03-12 00:00:00,Practice 2,,2010-03-12 00:00:00,Practice 3,,2010-03-13 00:00:00,Qualifying,,2010-03-13 00:00:00,Race,,2010-03-14 12:00:00,False
2010,2,Australia,Melbourne,,2010-03-28 06:00:00,Australian Grand Prix,conventional,Practice 1,,2010-03-26 00:00:00,Practice 2,,2010-03-26 00:00:00,Practice 3,,2010-03-27 00:00:00,Qualifying,,2010-03-27 00:00:00,Race,,2010-03-28 06:00:00,False
2010,3,Malaysia,Kuala Lumpur,,2010-04-04 08:00:00,Malaysian Grand Prix,conventional,Practice 1,,2010-04-02 00:00:00,Practice 2,,2010-04-02 00:00:00,Practice 3,,2010-04-03 00:00:00,Qualifying,,2010-04-03 00:00:00,Race,,2010-04-04 08:00:00,False
2010,4,China,Shanghai,,2010-04-18 06:00:00,Chinese Grand Prix,conventional,Practice 1,,2010-04-16 00:00:00,Practice 2,,2010-04-16 00:00:00,Practice 3,,2010-04-17 00:00:00,Qualifying,,2010-04-17 00:00:00,Race,,2010-04-18 06:00:00,False
2010,5,Spain,Montmeló,,2010-05-09 12:00:00,Spanish Grand Prix,conventional,Practice 1,,2010-05-07 00:00:00,Practice 2,,2010-05-07 00:00:00,Practice 3,,2010-05-08 00:00:00,Qualifying,,2010-05-08 00:00:00,Race,,2010-05-09 12:00:00,False
2010,6,Monaco,Monte-Carlo,,2010-05-16 12:00:00,Monaco Grand Prix,conventional,Practice 1,,2010-05-14 00:00:00,Practice 2,,2010-05-14 00:00:00,Practice 3,,2010-05-15 00:00:00,Qualifying,,2010-05-15 00:00:00,Race,,2010-05-16 12:00:00,False
2010,7,Turkey,Istanbul,,2010-05-30 11:00:00,Turkish Grand Prix,conventional,Practice 1,,2010-05-28 00:00:00,Practice 2,,2010-05-28 00:00:00,Practice 3,,2010-05-29 00:00:00,Qualifying,,2010-05-29 00:00:00,Race,,2010-05-30 11:00:00,False
2010,8,Canada,Montreal,,2010-06-13 16:00:00,Canadian Grand Prix,conventional,Practice 1,,2010-06-11 00:00:00,Practice 2,,2010-06-11 00:00:00,Practice 3,,2010-06-12 00:00:00,Qualifying,,2010-06-12 00:00:00,Race,,2010-06-13 16:00:00,False
2010,9,Spain,Valencia,,2010-06-27 12:00:00,European Grand Prix,conventional,Practice 1,,2010-06-25 00:00:00,Practice 2,,2010-06-25 00:00:00,Practice 3,,2010-06-26 00:00:00,Qualifying,,2010-06-26 00:00:00,Race,,2010-06-27 12:00:00,False
2010,10,UK,Silverstone,,2010-07-11 12:00:00,British Grand Prix,conventional,Practice 1,,2010-07-09 00:00:00,Practice 2,,2010-07-09 00:00:00,Practice 3,,2010-07-10 00:00:00,Qualifying,,2010-07-10 00:00:00,Race,,2010-07-11 12:00:00,False
2010,11,Germany,Hockenheim,,2010-07-25 12:00:00,German Grand Prix,conventional,Practice 1,,2010-07-23 00:00:00,Practice 2,,2010-07-23 00:00:00,Practice 3,,2010-07-24 00:00:00,Qualifying,,2010-07-24 00:00:00,Race,,2010-07-25 12:00:00,False
2010,12,Hungary,Budapest,,2010-08-01 12:00:00,Hungarian Grand Prix,conventional,Practice 1,,2010-07-30 00:00:00,Practice 2,,2010-07-30 00:00:00,Practice 3,,2010-07-31 00:00:00,Qualifying,,2010-07-31 00:00:00,Race,,2010-08-01 12:00:00,False
2010,13,Belgium,Spa,,2010-08-29 12:00:00,Belgian Grand Prix,conventional,Practice 1,,2010-08-27 00:00:00,Practice 2,,2010-08-27 00:00:00,Practice 3,,2010-08-28 00:00:00,Qualifying,,2010-08-28 00:00:00,Race,,2010-08-29 12:00:00,False
2010,14,Italy,Monza,,2010-09-12 12:00:00,Italian Grand Prix,conventional,Practice 1,,2010-09-10 00:00:00,Practice 2,,2010-09-10 00:00:00,Practice 3,,2010-09-11 00:00:00,Qualifying,,2010-09-11 00:00:00,Race,,2010-09-12 12:00:00,False
2010,15,Singapore,Marina Bay,,2010-09-26 12:00:00,Singapore Grand Prix,conventional,Practice 1,,2010-09-24 00:00:00,Practice 2,,2010-09-24 00:00:00,Practice 3,,2010-09-25 00:00:00,Qualifying,,2010-09-25 00:00:00,Race,,2010-09-26 12:00:00,False
2010,16,Japan,Suzuka,,2010-10-10 06:00:00,Japanese Grand Prix,conventional,Practice 1,,2010-10-08 00:00:00,Practice 2,,2010-10-08 00:00:00,Practice 3,,2010-10-09 00:00:00,Qualifying,,2010-10-09 00:00:00,Race,,2010-10-10 06:00:00,False
2010,17,Korea,Yeongam County,,2010-10-24 05:00:00,Korean Grand Prix,conventional,Practice 1,,2010-10-22 00:00:00,Practice 2,,2010-10-22 00:00:00,Practice 3,,2010-10-23 00:00:00,Qualifying,,2010-10-23 00:00:00,Race,,2010-10-24 05:00:00,False
2010,18,Brazil,São Paulo,,2010-11-07 16:00:00,Brazilian Grand Prix,conventional,Practice 1,,2010-11-05 00:00:00,Practice 2,,2010-11-05 00:00:00,Practice 3,,2010-11-06 00:00:00,Qualifying,,2010-11-06 00:00:00,Race,,2010-11-07 16:00:00,False
2010,19,UAE,Abu Dhabi,,2010-11-14 13:00:00,Abu Dhabi Grand Prix,conventional,Practice 1,,2010-11-12 00:00:00,Practice 2,,2010-11-12 00:00:00,Practice 3,,2010-11-13 00:00:00,Qualifying,,2010-11-13 00:00:00,Race,,2010-11-14 13:00:00,False
2011,1,Australia,Melbourne,,2011-03-27 06:00:00,Australian Grand Prix,conventional,Practice 1,,2011-03-25 00:00:00,Practice 2,,2011-03-25 00:00:00,Practice 3,,2011-03-26 00:00:00,Qualifying,,2011-03-26 00:00:00,Race,,2011-03-27 06:00:00,False
2011,2,Malaysia,Kuala Lumpur,,2011-04-10 08:00:00,Malaysian Grand Prix,conventional,Practice 1,,2011-04-08 00:00:00,Practice 2,,2011-04-08 00:00:00,Practice 3,,2011-04-09 00:00:00,Qualifying,,2011-04-09 00:00:00,Race,,2011-04-10 08:00:00,False
2011,3,China,Shanghai,,2011-04-17 07:00:00,Chinese Grand Prix,conventional,Practice 1,,2011-04-15 00:00:00,Practice 2,,2011-04-15 00:00:00,Practice 3,,2011-04-16 00:00:00,Qualifying,,2011-04-16 00:00:00,Race,,2011-04-17 07:00:00,False
2011,4,Turkey,Istanbul,,2011-05-08 12:00:00,Turkish Grand Prix,conventional,Practice 1,,2011-05-06 00:00:00,Practice 2,,2011-05-06 00:00:00,Practice 3,,2011-05-07 00:00:00,Qualifying,,2011-05-07 00:00:00,Race,,2011-05-08 12:00:00,False
2011,5,Spain,Montmeló,,2011-05-22 12:00:00,Spanish Grand Prix,conventional,Practice 1,,2011-05-20 00:00:00,Practice 2,,2011-05-20 00:00:00,Practice 3,,2011-05-21 00:00:00,Qualifying,,2011-05-21 00:00:00,Race,,2011-05-22 12:00:00,False
2011,6,Monaco,Monte-Carlo,,2011-05-29 12:00:00,Monaco Grand Prix,conventional,Practice 1,,2011-05-27 00:00:00,Practice 2,,2011-05-27 00:00:00,Practice 3,,2011-05-28 00:00:00,Qualifying,,2011-05-28 00:00:00,Race,,2011-05-29 12:00:00,False
2011,7,Canada,Montreal,,2011-06-12 17:00:00,Canadian Grand Prix,conventional,Practice 1,,2011-06-10 00:00:00,Practice 2,,2011-06-10 00:00:00,Practice 3,,2011-06-11 00:00:00,Qualifying,,2011-06-11 00:00:00,Race,,2011-06-12 17:00:00,False
2011,8,Spain,Valencia,,2011-06-26 12:00:00,European Grand Prix,conventional,Practice 1,,2011-06-24 00:00:00,Practice 2,,2011-06-24 00:00:00,Practice 3,,2011-06-25 00:00:00,Qualifying,,2011-06-25 00:00:00,Race,,2011-06-26 12:00:00,False
2011,9,UK,Silverstone,,2011-07-10 12:00:00,British Grand Prix,conventional,Practice 1,,2011-07-08 00:00:00,Practice 2,,2011-07-08 00:00:00,Practice 3,,2011-07-09 00:00:00,Qualifying,,2011-07-09 00:00:00,Race,,2011-07-10 12:00:00,False
2011,10,Germany,Nürburg,,2011-07-24 12:00:00,German Grand Prix,conventional,Practice 1,,2011-07-22 00:00:00,Practice 2,,2011-07-22 00:00:00,Practice 3,,2011-07-23 00:00:00,Qualifying,,2011-07-23 00:00:00,Race,,2011-07-24 12:00:00,False
2011,11,Hungary,Budapest,,2011-07-31 12:00:00,Hungarian Grand Prix,conventional,Practice 1,,2011-07-29 00:00:00,Practice 2,,2011-07-29 00:00:00,Practice 3,,2011-07-30 00:00:00,Qualifying,,2011-07-30 00:00:00,Race,,2011-07-31 12:00:00,False
2011,12,Belgium,Spa,,2011-08-28 12:00:00,Belgian Grand Prix,conventional,Practice 1,,2011-08-26 00:00:00,Practice 2,,2011-08-26 00:00:00,Practice 3,,2011-08-27 00:00:00,Qualifying,,2011-08-27 00:00:00,Race,,2011-08-28 12:00:00,False
2011,13,Italy,Monza,,2011-09-11 12:00:00,Italian Grand Prix,conventional,Practice 1,,2011-09-09 00:00:00,Practice 2,,2011-09-09 00:00:00,Practice 3,,2011-09-10 00:00:00,Qualifying,,2011-09-10 00:00:00,Race,,2011-09-11 12:00:00,False
2011,14,Singapore,Marina Bay,,2011-09-25 12:00:00,Singapore Grand Prix,conventional,Practice 1,,2011-09-23 00:00:00,Practice 2,,2011-09-23 00:00:00,Practice 3,,2011-09-24 00:00:00,Qualifying,,2011-09-24 00:00:00,Race,,2011-09-25 12:00:00,False
2011,15,Japan,Suzuka,,2011-10-09 06:00:00,Japanese Grand Prix,conventional,Practice 1,,2011-10-07 00:00:00,Practice 2,,2011-10-07 00:00:00,Practice 3,,2011-10-08 00:00:00,Qualifying,,2011-10-08 00:00:00,Race,,2011-10-09 06:00:00,False
2011,16,Korea,Yeongam County,,2011-10-16 06:00:00,Korean Grand Prix,conventional,Practice 1,,2011-10-14 00:00:00,Practice 2,,2011-10-14 00:00:00,Practice 3,,2011-10-15 00:00:00,Qualifying,,2011-10-15 00:00:00,Race,,2011-10-16 06:00:00,False
2011,17,India,Uttar Pradesh,,2011-10-30 09:30:00,Indian Grand Prix,conventional,Practice 1,,2011-10-28 00:00:00,Practice 2,,2011-10-28 00:00:00,Practice 3,,2011-10-29 00:00:00,Qualifying,,2011-10-29 00:00:00,Race,,2011-10-30 09:30:00,False
2011,18,UAE,Abu Dhabi,,2011-11-13 13:00:00,Abu Dhabi Grand Prix,conventional,Practice 1,,2011-11-11 00:00:00,Practice 2,,2011-11-11 00:00:00,Practice 3,,2011-11-12 00:00:00,Qualifying,,2011-11-12 00:00:00,Race,,2011-11-13 13:00:00,False
2011,19,Brazil,São Paulo,,2011-11-27 16:00:00,Brazilian Grand Prix,conventional,Practice 1,,2011-11-25 00:00:00,Practice 2,,2011-11-25 00:00:00,Practice 3,,2011-11-26 00:00:00,Qualifying,,2011-11-26 00:00:00,Race,,2011-11-27 16:00:00,False
2012,1,Australia,Melbourne,,2012-03-18 06:00:00,Australian Grand Prix,conventional,Practice 1,,2012-03-16 00:00:00,Practice 2,,2012-03-16 00:00:00,Practice 3,,2012-03-17 00:00:00,Qualifying,,2012-03-17 00:00:00,Race,,2012-03-18 06:00:00,False
2012,2,Malaysia,Kuala Lumpur,,2012-03-25 08:00:00,Malaysian Grand Prix,conventional,Practice 1,,2012-03-23 00:00:00,Practice 2,,2012-03-23 00:00:00,Practice 3,,2012-03-24 00:00:00,Qualifying,,2012-03-24 00:00:00,Race,,2012-03-25 08:00:00,False
2012,3,China,Shanghai,,2012-04-15 07:00:00,Chinese Grand Prix,conventional,Practice 1,,2012-04-13 00:00:00,Practice 2,,2012-04-13 00:00:00,Practice 3,,2012-04-14 00:00:00,Qualifying,,2012-04-14 00:00:00,Race,,2012-04-15 07:00:00,False
2012,4,Bahrain,Sakhir,,2012-04-22 12:00:00,Bahrain Grand Prix,conventional,Practice 1,,2012-04-20 00:00:00,Practice 2,,2012-04-20 00:00:00,Practice 3,,2012-04-21 00:00:00,Qualifying,,2012-04-21 00:00:00,Race,,2012-04-22 12:00:00,False
2012,5,Spain,Montmeló,,2012-05-13 12:00:00,Spanish Grand Prix,conventional,Practice 1,,2012-05-11 00:00:00,Practice 2,,2012-05-11 00:00:00,Practice 3,,2012-05-12 00:00:00,Qualifying,,2012-05-12 00:00:00,Race,,2012-05-13 12:00:00,False
2012,6,Monaco,Monte-Carlo,,2012-05-27 12:00:00,Monaco Grand Prix,conventional,Practice 1,,2012-05-25 00:00:00,Practice 2,,2012-05-25 00:00:00,Practice 3,,2012-05-26 00:00:00,Qualifying,,2012-05-26 00:00:00,Race,,2012-05-27 12:00:00,False
2012,7,Canada,Montreal,,2012-06-10 18:00:00,Canadian Grand Prix,conventional,Practice 1,,2012-06-08 00:00:00,Practice 2,,2012-06-08 00:00:00,Practice 3,,2012-06-09 00:00:00,Qualifying,,2012-06-09 00:00:00,Race,,2012-06-10 18:00:00,False
2012,8,Spain,Valencia,,2012-06-24 12:00:00,European Grand Prix,conventional,Practice 1,,2012-06-22 00:00:00,Practice 2,,2012-06-22 00:00:00,Practice 3,,2012-06-23 00:00:00,Qualifying,,2012-06-23 00:00:00,Race,,2012-06-24 12:00:00,False
2012,9,UK,Silverstone,,2012-07-08 12:00:00,British Grand Prix,conventional,Practice 1,,2012-07-06 00:00:00,Practice 2,,2012-07-06 00:00:00,Practice 3,,2012-07-07 00:00:00,Qualifying,,2012-07-07 00:00:00,Race,,2012-07-08 12:00:00,False
2012,10,Germany,Hockenheim,,2012-07-22 12:00:00,German Grand Prix,conventional,Practice 1,,2012-07-20 00:00:00,Practice 2,,2012-07-20 00:00:00,Practice 3,,2012-07-21 00:00:00,Qualifying,,2012-07-21 00:00:00,Race,,2012-07-22 12:00:00,False
